order_id,order_date,customer_id,product_id,quantity,price,region,revenue
O005454,2025-03-08,C0346,P003,3,358.0,East,1074.0
O005455,2026-01-31,C0499,P020,2,410.0,West,820.0
O005456,2025-01-12,C0460,P019,1,269.0,North,269.0
O005457,2025-08-25,C0297,P013,4,797.0,West,3188.0
O005458,2026-02-03,C0431,P017,4,1000.0,North,4000.0
O005459,2026-02-11,C0142,P014,3,1059.0,South,3177.0
O005460,2026-04-25,C0385,P011,4,508.0,West,2032.0
O005461,2025-08-10,C0273,P016,4,420.0,West,1680.0
O005462,2025-06-05,C0225,P011,3,508.0,South,1524.0
O005463,2026-03-04,C0183,P018,4,1129.0,West,4516.0
O005464,2025-06-07,C0221,P002,2,235.0,East,470.0
O005465,2026-02-20,C0053,P008,2,729.0,West,1458.0
O005466,2025-11-22,C0118,P014,2,1059.0,North,2118.0
O005467,2026-01-06,C0365,P002,1,235.0,West,235.0
O005468,2025-12-10,C0159,P013,2,797.0,North,1594.0
O005469,2025-09-19,C0446,P010,4,1132.0,West,4528.0
O005470,2025-10-10,C0136,P008,4,729.0,South,2916.0
O005471,2025-08-17,C0414,P007,2,995.0,East,1990.0
O005472,2025-10-07,C0077,P013,1,797.0,West,797.0
O005473,2025-10-17,C0336,P019,2,269.0,North,538.0
O005474,2025-02-16,C0450,P015,1,730.0,North,730.0
O005475,2025-08-02,C0045,P002,1,235.0,South,235.0
O005476,2025-01-24,C0018,P005,2,1124.0,East,2248.0
O005477,2025-11-17,C0355,P019,1,269.0,North,269.0
O005478,2025-10-01,C0429,P001,4,31.0,South,124.0
O005479,2025-11-09,C0403,P007,2,995.0,East,1990.0
O005480,2025-12-29,C0205,P018,4,1129.0,East,4516.0
O005481,2026-01-15,C0499,P001,1,31.0,West,31.0
O005482,2026-04-15,C0324,P001,3,31.0,South,93.0
O005483,2025-04-26,C0083,P007,2,995.0,South,1990.0
O005484,2025-02-11,C0050,P017,3,1000.0,North,3000.0
O005485,2026-01-14,C0281,P006,3,393.0,West,1179.0
O005486,2025-07-25,C0166,P020,3,410.0,West,1230.0
O005487,2026-04-11,C0243,P012,3,66.0,West,198.0
O005488,2025-10-07,C0377,P020,4,410.0,West,1640.0
O005489,2025-04-28,C0479,P015,2,730.0,West,1460.0
O005490,2025-08-25,C0164,P013,4,797.0,East,3188.0
O005491,2025-11-05,C0324,P012,1,66.0,South,66.0
O005492,2026-04-01,C0056,P002,1,235.0,West,235.0
O005493,2026-04-20,C0039,P018,2,1129.0,East,2258.0
O005494,2025-04-10,C0319,P004,4,680.0,North,2720.0
O005495,2025-09-18,C0128,P010,1,1132.0,West,1132.0
O005496,2025-11-01,C0391,P011,3,508.0,West,1524.0
O005497,2025-12-20,C0122,P006,1,393.0,West,393.0
O005498,2025-10-13,C0247,P006,4,393.0,South,1572.0
O005499,2025-11-24,C0186,P009,4,485.0,East,1940.0
O005500,2025-04-13,C0208,P020,4,410.0,East,1640.0
O005501,2025-03-04,C0315,P013,3,797.0,West,2391.0
O005502,2025-10-09,C0304,P005,2,1124.0,East,2248.0
O005503,2026-03-17,C0389,P006,1,393.0,West,393.0
O005504,2025-10-20,C0239,P004,1,680.0,East,680.0
O005505,2025-01-07,C0215,P006,3,393.0,West,1179.0
O005506,2025-04-02,C0292,P018,4,1129.0,North,4516.0
O005507,2025-07-09,C0224,P013,1,797.0,South,797.0
O005508,2026-04-21,C0088,P003,2,358.0,East,716.0
O005509,2026-05-26,C0025,P010,1,1132.0,South,1132.0
O005510,2026-04-07,C0429,P004,4,680.0,South,2720.0
O005511,2025-02-22,C0220,P015,1,730.0,West,730.0
O005512,2026-05-01,C0275,P012,4,66.0,East,264.0
O005513,2026-05-05,C0135,P015,2,730.0,West,1460.0
O005514,2025-12-30,C0492,P010,3,1132.0,East,3396.0
O005515,2025-04-22,C0442,P012,4,66.0,West,264.0
O005516,2026-02-13,C0233,P008,4,729.0,East,2916.0
O005517,2025-01-07,C0465,P003,1,358.0,West,358.0
O005518,2025-07-16,C0066,P007,3,995.0,East,2985.0
O005519,2026-01-02,C0080,P018,4,1129.0,North,4516.0
O005520,2025-09-07,C0423,P003,1,358.0,North,358.0
O005521,2025-08-28,C0255,P015,2,730.0,North,1460.0
O005522,2026-01-15,C0125,P002,3,235.0,North,705.0
O005523,2026-04-16,C0146,P015,1,730.0,North,730.0
O005524,2026-03-31,C0103,P013,3,797.0,South,2391.0
O005525,2026-01-01,C0385,P020,4,410.0,West,1640.0
O005526,2025-10-17,C0447,P010,1,1132.0,West,1132.0
O005527,2026-02-07,C0387,P008,2,729.0,South,1458.0
O005528,2025-02-27,C0383,P016,2,420.0,East,840.0
O005529,2026-06-05,C0277,P016,1,420.0,West,420.0
O005530,2025-10-31,C0382,P002,1,235.0,East,235.0
O005531,2025-04-25,C0124,P009,3,485.0,North,1455.0
O005532,2025-07-29,C0414,P008,1,729.0,East,729.0
O005533,2025-02-10,C0267,P011,3,508.0,East,1524.0
O005534,2025-06-22,C0278,P001,4,31.0,East,124.0
O005535,2025-08-22,C0111,P011,1,508.0,South,508.0
O005536,2026-02-07,C0381,P018,4,1129.0,North,4516.0
O005537,2025-02-08,C0313,P015,2,730.0,North,1460.0
O005538,2025-04-29,C0089,P009,3,485.0,West,1455.0
O005539,2025-12-01,C0387,P009,3,485.0,South,1455.0
O005540,2025-12-02,C0158,P001,2,31.0,West,62.0
O005541,2026-06-23,C0216,P007,4,995.0,North,3980.0
O005542,2025-03-15,C0384,P012,3,66.0,West,198.0
O005543,2025-07-10,C0301,P010,2,1132.0,North,2264.0
O005544,2025-11-20,C0036,P019,2,269.0,West,538.0
O005545,2025-05-27,C0087,P016,2,420.0,West,840.0
O005546,2025-10-11,C0118,P006,1,393.0,North,393.0
O005547,2025-08-01,C0328,P011,4,508.0,East,2032.0
O005548,2026-01-29,C0448,P019,2,269.0,West,538.0
O005549,2025-12-05,C0182,P019,4,269.0,North,1076.0
O005550,2025-01-22,C0068,P018,3,1129.0,West,3387.0
O005551,2025-04-15,C0434,P015,1,730.0,North,730.0
O005552,2026-04-11,C0359,P016,2,420.0,West,840.0
O005553,2026-04-04,C0491,P014,2,1059.0,South,2118.0
O005554,2026-03-08,C0159,P008,2,729.0,North,1458.0
O005555,2025-08-09,C0285,P008,3,729.0,East,2187.0
O005556,2026-01-14,C0443,P002,1,235.0,South,235.0
O005557,2025-08-10,C0164,P006,4,393.0,East,1572.0
O005558,2025-09-15,C0461,P013,4,797.0,North,3188.0
O005559,2026-01-02,C0361,P013,4,797.0,South,3188.0
O005560,2025-12-15,C0073,P012,4,66.0,North,264.0
O005561,2025-08-13,C0119,P002,4,235.0,West,940.0
O005562,2025-08-24,C0341,P020,4,410.0,South,1640.0
O005563,2025-07-02,C0499,P012,4,66.0,West,264.0
O005564,2026-03-20,C0195,P017,1,1000.0,South,1000.0
O005565,2025-01-06,C0089,P006,1,393.0,West,393.0
O005566,2025-08-24,C0345,P007,3,995.0,South,2985.0
O005567,2025-05-07,C0076,P006,2,393.0,West,786.0
O005568,2025-04-14,C0221,P004,1,680.0,East,680.0
O005569,2026-04-25,C0139,P009,2,485.0,South,970.0
O005570,2025-06-04,C0372,P005,3,1124.0,North,3372.0
O005571,2025-09-14,C0395,P010,1,1132.0,South,1132.0
O005572,2025-08-23,C0241,P015,3,730.0,West,2190.0
O005573,2026-05-15,C0154,P008,1,729.0,South,729.0
O005574,2025-10-16,C0053,P004,1,680.0,West,680.0
O005575,2026-05-25,C0142,P005,4,1124.0,South,4496.0
O005576,2025-10-25,C0320,P007,2,995.0,South,1990.0
O005577,2025-05-17,C0464,P006,3,393.0,East,1179.0
O005578,2026-01-11,C0394,P013,4,797.0,West,3188.0
O005579,2025-03-28,C0031,P019,1,269.0,East,269.0
O005580,2026-02-23,C0223,P010,1,1132.0,North,1132.0
O005581,2025-07-18,C0292,P015,3,730.0,North,2190.0
O005582,2026-04-08,C0266,P003,1,358.0,West,358.0
O005583,2026-03-13,C0282,P018,3,1129.0,South,3387.0
O005584,2025-11-06,C0276,P014,1,1059.0,East,1059.0
O005585,2025-10-08,C0381,P003,4,358.0,North,1432.0
O005586,2025-11-19,C0044,P011,3,508.0,West,1524.0
O005587,2025-06-01,C0062,P010,4,1132.0,South,4528.0
O005588,2025-10-29,C0201,P017,2,1000.0,East,2000.0
O005589,2025-10-05,C0335,P013,2,797.0,North,1594.0
O005590,2025-01-08,C0009,P002,4,235.0,East,940.0
O005591,2025-08-23,C0071,P013,2,797.0,West,1594.0
O005592,2025-10-29,C0090,P019,4,269.0,South,1076.0
O005593,2025-02-07,C0024,P005,4,1124.0,South,4496.0
O005594,2025-05-16,C0140,P016,4,420.0,West,1680.0
O005595,2026-02-25,C0316,P010,2,1132.0,East,2264.0
O005596,2025-08-07,C0340,P012,4,66.0,North,264.0
O005597,2025-12-14,C0376,P020,2,410.0,South,820.0
O005598,2026-06-30,C0078,P013,4,797.0,North,3188.0
O005599,2025-03-20,C0214,P016,4,420.0,North,1680.0
O005600,2025-09-30,C0016,P001,2,31.0,North,62.0
O005601,2025-06-10,C0029,P009,4,485.0,East,1940.0
O005602,2025-11-04,C0416,P016,4,420.0,South,1680.0
O005603,2026-01-09,C0467,P019,2,269.0,South,538.0
O005604,2025-01-09,C0375,P015,1,730.0,North,730.0
O005605,2026-03-20,C0291,P018,3,1129.0,North,3387.0
O005606,2025-04-23,C0043,P012,2,66.0,North,132.0
O005607,2025-07-24,C0352,P014,4,1059.0,West,4236.0
O005608,2026-02-09,C0375,P003,3,358.0,North,1074.0
O005609,2025-07-16,C0053,P004,3,680.0,West,2040.0
O005610,2025-04-25,C0276,P006,4,393.0,East,1572.0
O005611,2025-05-01,C0371,P016,4,420.0,North,1680.0
O005612,2025-03-06,C0232,P013,1,797.0,East,797.0
O005613,2025-10-03,C0212,P012,4,66.0,East,264.0
O005614,2025-08-27,C0008,P012,3,66.0,West,198.0
O005615,2025-10-29,C0122,P002,4,235.0,West,940.0
O005616,2026-01-27,C0483,P013,3,797.0,South,2391.0
O005617,2026-06-06,C0042,P003,2,358.0,South,716.0
O005618,2026-01-04,C0333,P013,2,797.0,North,1594.0
O005619,2025-08-21,C0233,P002,3,235.0,East,705.0
O005620,2025-07-14,C0070,P019,2,269.0,West,538.0
O005621,2025-01-12,C0367,P009,1,485.0,West,485.0
O005622,2025-06-26,C0016,P020,3,410.0,North,1230.0
O005623,2025-08-05,C0069,P001,3,31.0,North,93.0
O005624,2025-01-11,C0053,P013,4,797.0,West,3188.0
O005625,2026-03-22,C0173,P002,1,235.0,East,235.0
O005626,2025-06-13,C0435,P015,4,730.0,North,2920.0
O005627,2025-02-22,C0482,P019,1,269.0,East,269.0
O005628,2025-08-06,C0262,P016,1,420.0,West,420.0
O005629,2025-12-26,C0379,P011,1,508.0,West,508.0
O005630,2026-01-20,C0289,P015,3,730.0,South,2190.0
O005631,2025-02-25,C0463,P006,2,393.0,West,786.0
O005632,2025-04-28,C0015,P014,2,1059.0,North,2118.0
O005633,2025-09-10,C0270,P006,4,393.0,South,1572.0
O005634,2025-06-29,C0167,P019,4,269.0,South,1076.0
O005635,2026-02-19,C0063,P005,2,1124.0,West,2248.0
O005636,2025-08-23,C0261,P011,2,508.0,East,1016.0
O005637,2025-03-21,C0500,P004,1,680.0,West,680.0
O005638,2025-01-22,C0121,P009,4,485.0,West,1940.0
O005639,2026-04-22,C0346,P009,4,485.0,East,1940.0
O005640,2026-03-16,C0240,P017,4,1000.0,North,4000.0
O005641,2025-04-03,C0465,P008,4,729.0,West,2916.0
O005642,2025-07-11,C0107,P015,2,730.0,South,1460.0
O005643,2025-04-13,C0495,P009,2,485.0,South,970.0
O005644,2026-01-31,C0180,P005,3,1124.0,North,3372.0
O005645,2025-01-07,C0016,P004,3,680.0,North,2040.0
O005646,2025-08-19,C0355,P020,2,410.0,North,820.0
O005647,2025-08-28,C0422,P018,1,1129.0,West,1129.0
O005648,2025-03-31,C0309,P009,2,485.0,West,970.0
O005649,2025-08-20,C0215,P003,1,358.0,West,358.0
O005650,2026-04-02,C0077,P009,4,485.0,West,1940.0
O005651,2025-08-21,C0225,P009,3,485.0,South,1455.0
O005652,2025-12-20,C0093,P004,1,680.0,West,680.0
O005653,2025-11-29,C0181,P007,4,995.0,South,3980.0
O005654,2026-03-15,C0174,P007,2,995.0,North,1990.0
O005655,2026-01-10,C0354,P008,3,729.0,North,2187.0
O005656,2025-10-19,C0354,P001,2,31.0,North,62.0
O005657,2025-12-11,C0219,P009,4,485.0,East,1940.0
O005658,2026-03-04,C0143,P012,4,66.0,South,264.0
O005659,2025-05-10,C0315,P006,2,393.0,West,786.0
O005660,2025-05-21,C0434,P013,4,797.0,North,3188.0
O005661,2026-02-19,C0393,P005,4,1124.0,South,4496.0
O005662,2025-04-03,C0282,P019,1,269.0,South,269.0
O005663,2025-10-11,C0259,P001,2,31.0,East,62.0
O005664,2025-08-11,C0356,P018,2,1129.0,East,2258.0
O005665,2026-04-08,C0047,P008,3,729.0,South,2187.0
O005666,2026-06-29,C0005,P008,1,729.0,North,729.0
O005667,2025-10-03,C0062,P015,1,730.0,South,730.0
O005668,2025-05-20,C0468,P019,4,269.0,West,1076.0
O005669,2025-12-23,C0084,P010,3,1132.0,North,3396.0
O005670,2025-01-23,C0133,P016,3,420.0,North,1260.0
O005671,2025-09-27,C0394,P011,1,508.0,West,508.0
O005672,2025-11-29,C0336,P012,3,66.0,North,198.0
O005673,2025-03-26,C0063,P016,1,420.0,West,420.0
O005674,2025-01-31,C0281,P016,3,420.0,West,1260.0
O005675,2025-08-28,C0044,P020,1,410.0,West,410.0
O005676,2025-12-29,C0153,P003,1,358.0,North,358.0
O005677,2026-01-24,C0414,P009,4,485.0,East,1940.0
O005678,2025-10-26,C0270,P008,4,729.0,South,2916.0
O005679,2026-01-06,C0342,P010,3,1132.0,South,3396.0
O005680,2025-04-09,C0171,P013,4,797.0,East,3188.0
O005681,2025-02-16,C0156,P018,2,1129.0,North,2258.0
O005682,2026-02-26,C0478,P013,2,797.0,East,1594.0
O005683,2026-04-25,C0275,P013,3,797.0,East,2391.0
O005684,2025-03-03,C0358,P015,1,730.0,East,730.0
O005685,2025-04-19,C0426,P013,4,797.0,East,3188.0
O005686,2025-04-29,C0020,P016,3,420.0,South,1260.0
O005687,2026-01-17,C0483,P008,2,729.0,South,1458.0
O005688,2026-01-27,C0214,P019,1,269.0,North,269.0
O005689,2025-02-21,C0079,P010,4,1132.0,South,4528.0
O005690,2025-10-16,C0139,P012,1,66.0,South,66.0
O005691,2025-12-03,C0438,P014,1,1059.0,West,1059.0
O005692,2025-07-23,C0098,P006,4,393.0,South,1572.0
O005693,2025-08-26,C0377,P009,4,485.0,West,1940.0
O005694,2026-01-17,C0152,P007,2,995.0,North,1990.0
O005695,2025-05-16,C0198,P006,2,393.0,West,786.0
O005696,2026-02-11,C0273,P001,1,31.0,West,31.0
O005697,2026-05-23,C0156,P014,1,1059.0,North,1059.0
O005698,2025-12-28,C0050,P006,2,393.0,North,786.0
O005699,2026-01-16,C0479,P012,2,66.0,West,132.0
O005700,2025-09-11,C0228,P017,1,1000.0,South,1000.0
O005701,2026-04-22,C0439,P005,3,1124.0,West,3372.0
O005702,2025-04-24,C0457,P011,3,508.0,North,1524.0
O005703,2025-01-20,C0010,P005,3,1124.0,West,3372.0
O005704,2026-06-12,C0149,P012,4,66.0,North,264.0
O005705,2025-05-25,C0058,P003,2,358.0,North,716.0
O005706,2025-07-27,C0162,P009,3,485.0,East,1455.0
O005707,2026-06-15,C0351,P006,3,393.0,East,1179.0
O005708,2026-01-11,C0477,P002,2,235.0,North,470.0
O005709,2026-05-19,C0107,P002,4,235.0,South,940.0
O005710,2025-06-15,C0427,P012,3,66.0,South,198.0
O005711,2025-06-30,C0395,P008,4,729.0,South,2916.0
O005712,2026-03-20,C0289,P002,4,235.0,South,940.0
O005713,2025-11-28,C0186,P009,1,485.0,East,485.0
O005714,2026-05-18,C0046,P016,2,420.0,East,840.0
O005715,2025-03-20,C0445,P015,1,730.0,West,730.0
O005716,2026-01-31,C0446,P014,3,1059.0,West,3177.0
O005717,2025-04-13,C0129,P020,1,410.0,North,410.0
O005718,2026-02-06,C0405,P004,2,680.0,South,1360.0
O005719,2025-08-12,C0318,P004,4,680.0,North,2720.0
O005720,2026-06-02,C0448,P011,4,508.0,West,2032.0
O005721,2025-08-24,C0087,P018,3,1129.0,West,3387.0
O005722,2026-03-03,C0249,P005,2,1124.0,West,2248.0
O005723,2025-04-26,C0329,P002,4,235.0,South,940.0
O005724,2025-06-12,C0440,P015,3,730.0,North,2190.0
O005725,2025-08-14,C0257,P011,2,508.0,West,1016.0
O005726,2025-08-18,C0277,P017,2,1000.0,West,2000.0
O005727,2025-07-01,C0278,P016,1,420.0,East,420.0
O005728,2025-09-06,C0438,P015,4,730.0,West,2920.0
O005729,2025-11-14,C0004,P003,2,358.0,East,716.0
O005730,2025-07-29,C0065,P020,4,410.0,South,1640.0
O005731,2026-01-27,C0435,P015,4,730.0,North,2920.0
O005732,2025-04-06,C0202,P019,2,269.0,North,538.0
O005733,2025-03-27,C0063,P013,4,797.0,West,3188.0
O005734,2026-02-19,C0143,P016,1,420.0,South,420.0
O005735,2026-01-29,C0244,P012,3,66.0,South,198.0
O005736,2026-05-16,C0292,P017,3,1000.0,North,3000.0
O005737,2025-05-13,C0285,P016,2,420.0,East,840.0
O005738,2025-11-10,C0180,P009,1,485.0,North,485.0
O005739,2025-08-09,C0174,P006,3,393.0,North,1179.0
O005740,2026-03-14,C0325,P019,1,269.0,West,269.0
O005741,2025-02-15,C0413,P013,2,797.0,West,1594.0
O005742,2025-07-11,C0111,P008,1,729.0,South,729.0
O005743,2026-06-04,C0175,P012,2,66.0,East,132.0
O005744,2026-01-14,C0475,P009,3,485.0,East,1455.0
O005745,2025-11-30,C0153,P004,3,680.0,North,2040.0
O005746,2025-02-08,C0464,P013,3,797.0,East,2391.0
O005747,2025-10-20,C0400,P002,3,235.0,West,705.0
O005748,2025-06-11,C0356,P003,4,358.0,East,1432.0
O005749,2025-11-27,C0217,P005,1,1124.0,South,1124.0
O005750,2025-04-14,C0297,P018,1,1129.0,West,1129.0
O005751,2025-06-10,C0449,P014,1,1059.0,South,1059.0
O005752,2025-02-23,C0453,P002,2,235.0,South,470.0
O005753,2025-02-03,C0489,P015,3,730.0,West,2190.0
O005754,2025-08-30,C0404,P008,3,729.0,West,2187.0
O005755,2025-04-23,C0453,P016,4,420.0,South,1680.0
O005756,2025-11-14,C0420,P003,4,358.0,West,1432.0
O005757,2025-01-23,C0477,P020,3,410.0,North,1230.0
O005758,2025-04-28,C0240,P020,1,410.0,North,410.0
O005759,2025-07-31,C0226,P005,1,1124.0,North,1124.0
O005760,2026-02-22,C0186,P004,3,680.0,East,2040.0
O005761,2025-04-23,C0048,P012,2,66.0,East,132.0
O005762,2025-02-13,C0466,P019,1,269.0,South,269.0
O005763,2025-05-08,C0386,P015,3,730.0,West,2190.0
O005764,2025-06-07,C0208,P013,3,797.0,East,2391.0
O005765,2026-01-29,C0157,P005,4,1124.0,East,4496.0
O005766,2026-05-27,C0225,P012,4,66.0,South,264.0
O005767,2025-02-14,C0144,P019,3,269.0,South,807.0
O005768,2025-04-18,C0419,P002,2,235.0,East,470.0
O005769,2025-08-07,C0111,P007,3,995.0,South,2985.0
O005770,2026-03-19,C0318,P005,1,1124.0,North,1124.0
O005771,2025-11-11,C0363,P020,2,410.0,South,820.0
O005772,2025-06-26,C0362,P011,2,508.0,East,1016.0
O005773,2025-08-16,C0465,P018,4,1129.0,West,4516.0
O005774,2025-09-24,C0132,P018,3,1129.0,North,3387.0
O005775,2026-01-14,C0113,P007,4,995.0,West,3980.0
O005776,2026-05-04,C0324,P010,1,1132.0,South,1132.0
O005777,2025-10-17,C0435,P020,4,410.0,North,1640.0
O005778,2025-12-23,C0089,P014,1,1059.0,West,1059.0
O005779,2025-07-23,C0161,P020,3,410.0,South,1230.0
O005780,2025-08-01,C0334,P020,3,410.0,North,1230.0
O005781,2025-11-19,C0408,P011,4,508.0,North,2032.0
O005782,2025-06-30,C0075,P002,4,235.0,West,940.0
O005783,2026-05-14,C0281,P013,4,797.0,West,3188.0
O005784,2025-11-16,C0412,P013,1,797.0,West,797.0
O005785,2025-03-24,C0007,P009,2,485.0,North,970.0
O005786,2025-10-30,C0113,P017,2,1000.0,West,2000.0
O005787,2025-09-19,C0036,P015,4,730.0,West,2920.0
O005788,2025-07-19,C0266,P016,4,420.0,West,1680.0
O005789,2025-08-28,C0113,P010,3,1132.0,West,3396.0
O005790,2025-10-22,C0292,P020,4,410.0,North,1640.0
O005791,2026-05-27,C0223,P012,3,66.0,North,198.0
O005792,2026-01-31,C0211,P005,1,1124.0,East,1124.0
O005793,2025-05-18,C0018,P020,1,410.0,East,410.0
O005794,2025-05-09,C0241,P017,1,1000.0,West,1000.0
O005795,2025-02-18,C0134,P010,1,1132.0,South,1132.0
O005796,2025-10-20,C0220,P006,4,393.0,West,1572.0
O005797,2026-06-20,C0391,P020,4,410.0,West,1640.0
O005798,2025-11-07,C0102,P006,3,393.0,East,1179.0
O005799,2026-06-21,C0140,P012,4,66.0,West,264.0
O005800,2025-08-22,C0169,P019,3,269.0,North,807.0
O005801,2025-07-28,C0498,P002,1,235.0,North,235.0
O005802,2025-04-04,C0191,P013,3,797.0,North,2391.0
O005803,2025-11-23,C0482,P020,3,410.0,East,1230.0
O005804,2025-08-13,C0025,P011,4,508.0,South,2032.0
O005805,2025-01-11,C0465,P015,1,730.0,West,730.0
O005806,2025-11-25,C0437,P013,2,797.0,North,1594.0
O005807,2025-01-12,C0033,P003,4,358.0,North,1432.0
O005808,2025-02-04,C0343,P014,4,1059.0,North,4236.0
O005809,2026-03-23,C0329,P008,2,729.0,South,1458.0
O005810,2026-03-28,C0006,P009,1,485.0,North,485.0
O005811,2025-08-08,C0446,P015,2,730.0,West,1460.0
O005812,2026-03-17,C0194,P018,3,1129.0,East,3387.0
O005813,2026-06-19,C0230,P008,2,729.0,East,1458.0
O005814,2025-08-17,C0137,P011,1,508.0,East,508.0
O005815,2025-12-10,C0323,P005,1,1124.0,East,1124.0
O005816,2025-03-21,C0400,P015,2,730.0,West,1460.0
O005817,2025-12-19,C0473,P015,4,730.0,North,2920.0
O005818,2026-01-31,C0216,P007,2,995.0,North,1990.0
O005819,2025-10-17,C0495,P018,3,1129.0,South,3387.0
O005820,2026-03-31,C0349,P012,2,66.0,South,132.0
O005821,2025-05-08,C0364,P012,2,66.0,East,132.0
O005822,2026-06-27,C0183,P004,2,680.0,West,1360.0
O005823,2025-12-25,C0168,P011,3,508.0,North,1524.0
O005824,2026-06-11,C0282,P006,2,393.0,South,786.0
O005825,2025-11-09,C0038,P010,4,1132.0,North,4528.0
O005826,2025-03-16,C0163,P015,3,730.0,East,2190.0
O005827,2026-06-30,C0471,P001,4,31.0,North,124.0
O005828,2025-07-15,C0452,P017,3,1000.0,East,3000.0
O005829,2025-01-29,C0443,P003,1,358.0,South,358.0
O005830,2025-01-16,C0490,P011,1,508.0,West,508.0
O005831,2026-02-27,C0142,P018,3,1129.0,South,3387.0
O005832,2026-02-09,C0248,P010,3,1132.0,West,3396.0
O005833,2026-06-15,C0431,P009,3,485.0,North,1455.0
O005834,2025-03-18,C0103,P007,1,995.0,South,995.0
O005835,2025-08-17,C0199,P011,3,508.0,West,1524.0
O005836,2025-10-24,C0200,P008,1,729.0,West,729.0
O005837,2026-05-25,C0042,P002,1,235.0,South,235.0
O005838,2026-06-22,C0435,P005,3,1124.0,North,3372.0
O005839,2025-11-22,C0147,P009,3,485.0,East,1455.0
O005840,2025-12-29,C0066,P001,3,31.0,East,93.0
O005841,2025-12-25,C0431,P017,1,1000.0,North,1000.0
O005842,2025-11-20,C0193,P010,2,1132.0,West,2264.0
O005843,2025-11-22,C0298,P008,3,729.0,North,2187.0
O005844,2025-06-14,C0038,P018,2,1129.0,North,2258.0
O005845,2026-03-31,C0141,P010,2,1132.0,West,2264.0
O005846,2025-06-02,C0106,P009,2,485.0,North,970.0
O005847,2025-05-07,C0428,P004,4,680.0,West,2720.0
O005848,2025-07-12,C0152,P002,2,235.0,North,470.0
O005849,2026-06-14,C0352,P019,2,269.0,West,538.0
O005850,2025-01-10,C0414,P010,1,1132.0,East,1132.0
O005851,2025-04-02,C0326,P017,4,1000.0,West,4000.0
O005852,2025-05-19,C0038,P003,1,358.0,North,358.0
O005853,2026-04-26,C0097,P019,1,269.0,East,269.0
O005854,2026-03-25,C0108,P019,2,269.0,West,538.0
O005855,2025-11-29,C0119,P019,1,269.0,West,269.0
O005856,2025-12-06,C0151,P019,3,269.0,West,807.0
O005857,2025-02-21,C0074,P015,2,730.0,West,1460.0
O005858,2026-04-11,C0057,P018,3,1129.0,North,3387.0
O005859,2026-04-20,C0366,P017,2,1000.0,South,2000.0
O005860,2026-02-05,C0335,P010,2,1132.0,North,2264.0
O005861,2026-03-15,C0252,P014,2,1059.0,South,2118.0
O005862,2026-05-24,C0407,P019,4,269.0,South,1076.0
O005863,2025-06-02,C0292,P018,2,1129.0,North,2258.0
O005864,2026-05-29,C0313,P011,3,508.0,North,1524.0
O005865,2026-05-18,C0255,P011,2,508.0,North,1016.0
O005866,2025-01-06,C0254,P012,2,66.0,South,132.0
O005867,2026-05-15,C0385,P008,1,729.0,West,729.0
O005868,2025-04-28,C0456,P016,2,420.0,South,840.0
O005869,2026-04-30,C0259,P008,2,729.0,East,1458.0
O005870,2026-04-13,C0270,P014,2,1059.0,South,2118.0
O005871,2025-06-10,C0465,P018,2,1129.0,West,2258.0
O005872,2025-09-27,C0034,P004,2,680.0,West,1360.0
O005873,2025-02-25,C0495,P017,2,1000.0,South,2000.0
O005874,2025-08-16,C0326,P013,4,797.0,West,3188.0
O005875,2025-05-29,C0325,P005,3,1124.0,West,3372.0
O005876,2025-02-15,C0238,P003,4,358.0,North,1432.0
O005877,2025-05-24,C0179,P009,3,485.0,West,1455.0
O005878,2025-12-06,C0489,P020,4,410.0,West,1640.0
O005879,2026-02-17,C0104,P018,2,1129.0,East,2258.0
O005880,2026-06-04,C0029,P020,4,410.0,East,1640.0
O005881,2025-12-10,C0227,P019,3,269.0,West,807.0
O005882,2026-01-22,C0466,P019,1,269.0,South,269.0
O005883,2026-04-18,C0232,P016,1,420.0,East,420.0
O005884,2025-10-02,C0304,P001,2,31.0,East,62.0
O005885,2025-12-19,C0350,P005,2,1124.0,East,2248.0
O005886,2025-03-07,C0335,P015,3,730.0,North,2190.0
O005887,2025-03-20,C0117,P012,1,66.0,West,66.0
O005888,2025-07-21,C0207,P001,2,31.0,North,62.0
O005889,2025-04-23,C0400,P014,4,1059.0,West,4236.0
O005890,2025-04-01,C0185,P018,4,1129.0,South,4516.0
O005891,2025-05-21,C0481,P018,1,1129.0,East,1129.0
O005892,2025-10-16,C0138,P006,3,393.0,West,1179.0
O005893,2026-02-15,C0403,P001,2,31.0,East,62.0
O005894,2026-01-12,C0485,P017,2,1000.0,East,2000.0
O005895,2026-01-19,C0498,P018,2,1129.0,North,2258.0
O005896,2025-06-01,C0323,P015,1,730.0,East,730.0
O005897,2025-11-15,C0164,P012,4,66.0,East,264.0
O005898,2026-01-04,C0388,P013,3,797.0,North,2391.0
O005899,2026-04-07,C0075,P020,1,410.0,West,410.0
O005900,2025-01-12,C0233,P002,1,235.0,East,235.0
O005901,2025-06-05,C0417,P004,2,680.0,South,1360.0
O005902,2026-04-22,C0284,P003,4,358.0,North,1432.0
O005903,2026-02-05,C0480,P019,3,269.0,East,807.0
O005904,2025-06-26,C0377,P008,3,729.0,West,2187.0
O005905,2025-12-07,C0255,P012,2,66.0,North,132.0
O005906,2025-02-26,C0464,P012,3,66.0,East,198.0
